BOW_Code,Species_Scientific_Name,Species_Common_Name,Total_Citation_Num,Diet_Information,Diet_Entry_Length,Diet_Citation_Num,Percentile_Total_Citation_Num,Percentile_Diet_Entry_Length,Percentile_Diet_Citation_Num,Certainty
jetant1,Cercomacra nigricans,Jet Antbird,29,TRUE,175,0,0.566148224,0.634966738,0.238920641,0.480011868
ribant1,Cercomacra carbonaria,Rio Branco Antbird,26,TRUE,175,0,0.50698023,0.634966738,0.238920641,0.460289203
wesfie1,Pyriglena maura,Western Fire-eye,54,TRUE,592,0,0.806521128,0.732643118,0.238920641,0.592694962
whbfie9,Pyriglena similis,Tapajos Fire-eye,54,TRUE,592,0,0.806521128,0.732643118,0.238920641,0.592694962
eaafie1,Pyriglena leuconota,East Amazonian Fire-eye,54,TRUE,66,0,0.806521128,0.416986789,0.238920641,0.487476186
fbfeye1,Pyriglena atra,Fringe-backed Fire-eye,24,TRUE,433,0,0.463084419,0.718916893,0.238920641,0.473640651
wsfeye1,Pyriglena leucoptera,White-shouldered Fire-eye,47,TRUE,NA,1,0.766841563,0.83959524,0.638386583,0.748274462
sleant1,Rhopornis ardesiacus,Slender Antbird,30,TRUE,143,0,0.584231238,0.600346669,0.238920641,0.474499516
whbant6,Myrmoborus leucophrys,White-browed Antbird,51,TRUE,318,0,0.790452544,0.696523939,0.238920641,0.575299041
asbant1,Myrmoborus lugubris,Ash-breasted Antbird,27,TRUE,16,0,0.527686686,0.077016771,0.238920641,0.281208033
blfant2,Myrmoborus myotherinus,Black-faced Antbird,44,TRUE,330,0,0.746041413,0.699522159,0.238920641,0.561494737
bltant1,Myrmoborus melanurus,Black-tailed Antbird,19,TRUE,18,0,0.332240232,0.09050876,0.238920641,0.220556545
whlant1,Myrmoborus lophotes,White-lined Antbird,29,TRUE,192,0,0.566148224,0.647990256,0.238920641,0.48435304
blcant3,Hypocnemoides melanopogon,Black-chinned Antbird,24,TRUE,41,0,0.463084419,0.274337112,0.238920641,0.325447391
batant1,Hypocnemoides maculicauda,Band-tailed Antbird,32,TRUE,27,0,0.616040476,0.162840813,0.238920641,0.33926731
bawant1,Myrmochanes hemileucus,Black-and-white Antbird,18,TRUE,24,0,0.302585965,0.13843343,0.238920641,0.226646679
bacant1,Gymnocichla nudiceps,Bare-crowned Antbird,30,TRUE,41,0,0.584231238,0.274337112,0.238920641,0.365829664
silant1,Sclateria naevia,Silvered Antbird,54,TRUE,NA,1,0.806521128,0.839688935,0.638386583,0.761532215
blhant3,Percnostola rufifrons,Black-headed Antbird,44,TRUE,343,0,0.746041413,0.702426684,0.238920641,0.562462913
allant1,Percnostola arenarum,Allpahuayo Antbird,9,TRUE,18,0,0.059683313,0.09050876,0.238920641,0.129704238
slcant3,Myrmelastes schistaceus,Slate-colored Antbird,20,TRUE,25,0,0.36039539,0.147147006,0.238920641,0.248821013
rorant2,Myrmelastes saturatus,Roraiman Antbird,13,TRUE,29,0,0.155204722,0.178956245,0.238920641,0.191027203
pluant1,Myrmelastes hyperythrus,Plumbeous Antbird,39,TRUE,189,0,0.702614073,0.645835285,0.238920641,0.529123333
spwant3,Myrmelastes leucostigma,Spot-winged Antbird,39,TRUE,NA,1,0.702614073,0.839782629,0.638386583,0.726927762
humant1,Myrmelastes humaythae,Humaita Antbird,17,TRUE,33,0,0.273728099,0.211280802,0.238920641,0.241309847
brhant1,Myrmelastes brunneiceps,Brownish-headed Antbird,13,TRUE,33,0,0.155204722,0.211280802,0.238920641,0.201802055
rufant4,Myrmelastes rufifacies,Rufous-faced Antbird,18,TRUE,NA,1,0.302585965,0.839876323,0.638386583,0.59361629
cauant2,Myrmelastes caurensis,Caura Antbird,11,TRUE,386,0,0.102314251,0.710624941,0.238920641,0.350619944
whbant1,Myrmeciza longipes,White-bellied Antbird,49,TRUE,220,0,0.779396608,0.664621006,0.238920641,0.560979418
chbant1,Poliocrania exsul,Chestnut-backed Antbird,59,TRUE,641,0,0.827742903,0.734985477,0.238920641,0.600549674
gyhant1,Ampelornis griseiceps,Gray-headed Antbird,19,TRUE,279,0,0.332240232,0.687248196,0.238920641,0.41946969
dumant1,Sipia laemosticta,Dull-mantled Antbird,21,TRUE,NA,1,0.387426216,0.839970018,0.638386583,0.621927605
dumant3,Sipia palliata,Magdalena Antbird,15,TRUE,86,0,0.21263937,0.492879228,0.238920641,0.31481308
esmant1,Sipia nigricauda,Esmeraldas Antbird,17,TRUE,48,0,0.273728099,0.321371686,0.238920641,0.278006808
sttant3,Sipia berlepschi,Stub-tailed Antbird,14,TRUE,69,0,0.183172491,0.432352666,0.238920641,0.284815266
chtant2,Sciaphylax hemimelaena,Chestnut-tailed Antbird,46,TRUE,227,0,0.760845123,0.668275087,0.238920641,0.556013617
zimant1,Sciaphylax castanea,Zimmer's Antbird,17,TRUE,39,0,0.273728099,0.259252319,0.238920641,0.257300353
febant1,Myrmoderus ferrugineus,Ferruginous-backed Antbird,37,TRUE,NA,1,0.682095006,0.840063712,0.638386583,0.720181767
whiant1,Myrmoderus eowilsoni,Cordillera Azul Antbird,3,TRUE,67,1,0.004356788,0.422374215,0.638386583,0.355039195
scaant3,Myrmoderus ruficauda,Scalloped Antbird,29,TRUE,242,0,0.566148224,0.67488054,0.238920641,0.493316468
whbant4,Myrmoderus loricatus,White-bibbed Antbird,20,TRUE,195,0,0.36039539,0.649817296,0.238920641,0.416377776
squant1,Myrmoderus squamosus,Squamate Antbird,18,TRUE,183,0,0.302585965,0.64143165,0.238920641,0.394312752
whsant1,Akletos melanoceps,White-shouldered Antbird,24,TRUE,180,0,0.463084419,0.638620819,0.238920641,0.446875293
goeant1,Akletos goeldii,Goeldi's Antbird,26,TRUE,133,0,0.50698023,0.588119554,0.238920641,0.444673475
sooant1,Hafferia fortis,Sooty Antbird,34,TRUE,346,0,0.643867704,0.703035698,0.238920641,0.528608014
zelant1,Hafferia zeledoni,Zeledon's Antbird,36,TRUE,NA,1,0.67005528,0.840157407,0.638386583,0.716199756
immant1,Hafferia immaculata,Blue-lored Antbird,15,TRUE,100,0,0.21263937,0.528248852,0.238920641,0.326602954
yapant1,Aprositornis disjuncta,Yapacana Antbird,13,TRUE,394,0,0.155204722,0.71231144,0.238920641,0.368812268
bltant2,Myrmophylax atrothorax,Black-throated Antbird,56,TRUE,NA,1,0.815375246,0.840251101,0.638386583,0.764670977
gybant1,Ammonastes pelzelni,Gray-bellied Antbird,15,TRUE,150,0,0.21263937,0.609716106,0.238920641,0.353758706
wibant1,Myrmornis torquata,Wing-banded Antbird,67,TRUE,49,0,0.852712452,0.328164527,0.238920641,0.473265873
whpant1,Pithys albifrons,White-plumed Antbird,43,TRUE,534,0,0.73826478,0.72861426,0.238920641,0.568599894
whmant2,Pithys castaneus,White-masked Antbird,16,TRUE,15,0,0.244167526,0.070270777,0.238920641,0.184452981
bicant2,Gymnopithys bicolor,Bicolored Antbird,56,TRUE,NA,1,0.815375246,0.840344795,0.638386583,0.764702208
whcant1,Gymnopithys leucaspis,White-cheeked Antbird,25,TRUE,NA,1,0.485243137,0.84043849,0.638386583,0.654689403
rutant4,Gymnopithys rufigula,Rufous-throated Antbird,42,TRUE,NA,1,0.729316968,0.840532184,0.638386583,0.736078578
whtant1,Oneillornis salvini,White-throated Antbird,26,TRUE,613,0,0.50698023,0.734001686,0.238920641,0.493300853
lunant2,Oneillornis lunulatus,Lunulated Antbird,20,TRUE,644,0,0.36039539,0.735126019,0.238920641,0.444814017
baeant1,Rhegmatorhina gymnops,Bare-eyed Antbird,22,TRUE,36,0,0.413848028,0.237562073,0.238920641,0.296776914
harant1,Rhegmatorhina berlepschi,Harlequin Antbird,12,TRUE,381,0,0.127705425,0.709875386,0.238920641,0.358833817
whbant5,Rhegmatorhina hoffmannsi,White-breasted Antbird,19,TRUE,404,0,0.332240232,0.71413848,0.238920641,0.428433118
chcant1,Rhegmatorhina cristata,Chestnut-crested Antbird,13,TRUE,392,0,0.155204722,0.712030357,0.238920641,0.368718573
hacant1,Rhegmatorhina melanosticta,Hairy-crested Antbird,32,TRUE,379,0,0.616040476,0.709453762,0.238920641,0.521471626
spoant1,Hylophylax naevioides,Spotted Antbird,51,TRUE,651,0,0.790452544,0.735547644,0.238920641,0.588306943
spbant6,Hylophylax naevius,Spot-backed Antbird,52,TRUE,206,0,0.796589525,0.656516443,0.238920641,0.56400887
dobant2,Hylophylax punctulatus,Dot-backed Antbird,29,TRUE,148,0,0.566148224,0.607420594,0.238920641,0.47082982
scbant3,Willisornis poecilinotus,Common Scale-backed Antbird,77,TRUE,NA,1,0.87421531,0.840625878,0.638386583,0.784409257
scbant8,Willisornis vidua,Xingu Scale-backed Antbird,42,TRUE,48,2,0.729316968,0.321371686,0.818654549,0.623114401
bsbeye1,Phlegopsis nigromaculata,Black-spotted Bare-eye,49,TRUE,395,0,0.779396608,0.712545676,0.238920641,0.576954308
rwbeye1,Phlegopsis erythroptera,Reddish-winged Bare-eye,22,TRUE,359,0,0.413848028,0.70598707,0.238920641,0.45291858
pafant1,Phlegopsis borbae,Pale-faced Bare-eye,15,TRUE,200,0,0.21263937,0.653096599,0.238920641,0.36821887
oceant1,Phaenostictus mcleannani,Ocellated Antbird,37,TRUE,263,0,0.682095006,0.682516631,0.238920641,0.534510759
colcre1,Melanopareia torquata,Collared Crescentchest,25,TRUE,11,0,0.485243137,0.046706643,0.238920641,0.256956807
olccre1,Melanopareia maximiliani,Olive-crowned Crescentchest,26,TRUE,21,0,0.50698023,0.1139792,0.238920641,0.28662669
marcre1,Melanopareia maranonica,Marañon Crescentchest,12,TRUE,21,0,0.127705425,0.1139792,0.238920641,0.160201755
elecre1,Melanopareia elegans,Elegant Crescentchest,21,TRUE,18,0,0.387426216,0.09050876,0.238920641,0.238951872
blcant1,Pittasoma michleri,Black-crowned Antpitta,21,TRUE,25,0,0.387426216,0.147147006,0.238920641,0.257831288
rucant3,Pittasoma rufopileatum,Rufous-crowned Antpitta,23,TRUE,27,0,0.439660826,0.162840813,0.238920641,0.280474094
blbgna1,Conopophaga melanogaster,Black-bellied Gnateater,13,TRUE,19,0,0.155204722,0.098238546,0.238920641,0.164121303
blcgna1,Conopophaga melanops,Black-cheeked Gnateater,22,TRUE,NA,1,0.413848028,0.840719573,0.638386583,0.630984728
chbgna1,Conopophaga aurita,Chestnut-belted Gnateater,310,TRUE,29,0,0.983931416,0.178956245,0.238920641,0.467269434
astgna1,Conopophaga peruviana,Ash-throated Gnateater,23,TRUE,20,0,0.439660826,0.106343109,0.238920641,0.261641525
rufgna2,Conopophaga cearae,Ceara Gnateater,12,TRUE,20,0,0.127705425,0.106343109,0.238920641,0.157656392
hoogna1,Conopophaga roberti,Hooded Gnateater,14,TRUE,24,0,0.183172491,0.13843343,0.238920641,0.186842187
rufgna3,Conopophaga lineata,Rufous Gnateater,63,TRUE,156,5,0.842406071,0.615712546,0.893235267,0.783784628
chcgna1,Conopophaga castaneiceps,Chestnut-crowned Gnateater,20,TRUE,21,0,0.36039539,0.1139792,0.238920641,0.237765077
slagna1,Conopophaga ardesiaca,Slaty Gnateater,13,TRUE,21,0,0.155204722,0.1139792,0.238920641,0.169368188
undant1,Grallaria squamigera,Undulated Antpitta,42,TRUE,NA,1,0.729316968,0.840813267,0.638386583,0.736172273
giaant1,Grallaria gigantea,Giant Antpitta,56,TRUE,103,0,0.815375246,0.534245292,0.238920641,0.529513726
greant2,Grallaria excelsa,Great Antpitta,24,TRUE,42,0,0.463084419,0.280989413,0.238920641,0.327664824
varant2,Grallaria varia,Variegated Antpitta,61,TRUE,40,0,0.836081701,0.267122646,0.238920641,0.447374996
mouant1,Grallaria alleni,Moustached Antpitta,38,TRUE,101,0,0.692729317,0.53012274,0.238920641,0.487257566
scaant1,Grallaria guatimalensis,Scaled Antpitta,71,TRUE,97,0,0.863159374,0.521549705,0.238920641,0.541209907
tacant1,Grallaria chthonia,Tachira Antpitta,22,TRUE,15,0,0.413848028,0.070270777,0.238920641,0.241013148
plbant1,Grallaria haplonota,Plain-backed Antpitta,34,TRUE,36,0,0.643867704,0.237562073,0.238920641,0.373450139
ocsant1,Grallaria dignissima,Ochre-striped Antpitta,23,TRUE,15,0,0.439660826,0.070270777,0.238920641,0.249617415
eluant1,Grallaria eludens,Elusive Antpitta,13,TRUE,15,0,0.155204722,0.070270777,0.238920641,0.154798713
chcant2,Grallaria ruficapilla,Chestnut-crowned Antpitta,53,TRUE,44,0,0.801461632,0.294575096,0.238920641,0.44498579
watant1,Grallaria watkinsi,Watkins's Antpitta,26,TRUE,32,0,0.50698023,0.203035698,0.238920641,0.31631219
samant1,Grallaria bangsi,Santa Marta Antpitta,15,TRUE,86,0,0.21263937,0.492879228,0.238920641,0.31481308
cunant1,Grallaria kaestneri,Cundinamarca Antpitta,14,TRUE,37,0,0.183172491,0.245526094,0.238920641,0.222539742
sthant2,Grallaria andicolus,Stripe-headed Antpitta,18,TRUE,22,0,0.302585965,0.122645929,0.238920641,0.221384178
gynant1,Grallaria griseonucha,Gray-naped Antpitta,19,TRUE,32,0,0.332240232,0.203035698,0.238920641,0.258065524
jocant1,Grallaria ridgelyi,Jocotoco Antpitta,15,TRUE,NA,1,0.21263937,0.840906961,0.638386583,0.563977638
chnant1,Grallaria nuchalis,Chestnut-naped Antpitta,36,TRUE,70,1,0.67005528,0.43727162,0.638386583,0.581904494
pabant1,Grallaria carrikeri,Pale-billed Antpitta,12,TRUE,42,0,0.127705425,0.280989413,0.238920641,0.215871826
whtant2,Grallaria albigula,White-throated Antpitta,19,TRUE,43,0,0.332240232,0.288157032,0.238920641,0.286439302
yebant1,Grallaria flavotincta,Yellow-breasted Antpitta,22,TRUE,55,0,0.413848028,0.362737749,0.238920641,0.338502139
whbant3,Grallaria hypoleuca,White-bellied Antpitta,24,TRUE,18,0,0.463084419,0.09050876,0.238920641,0.264171273
rutant5,Grallaria przewalskii,Rusty-tinged Antpitta,17,TRUE,40,0,0.273728099,0.267122646,0.238920641,0.259923795
bayant1,Grallaria capitalis,Bay Antpitta,12,TRUE,39,0,0.127705425,0.259252319,0.238920641,0.208626128
rawant1,Grallaria erythroleuca,Red-and-white Antpitta,12,TRUE,26,0,0.127705425,0.154970486,0.238920641,0.173865517
rufant5,Grallaria spatiator,Sierra Nevada Antpitta,113,TRUE,43,3,0.915721915,0.288157032,0.852431369,0.685436772
rufant6,Grallaria saltuensis,Perija Antpitta,72,TRUE,47,1,0.86522065,0.314250914,0.638386583,0.605952716
bicant3,Grallaria rufocinerea,Bicolored Antpitta,31,TRUE,47,0,0.600768294,0.314250914,0.238920641,0.384646616
rufant7,Grallaria rufula,Muisca Antpitta,141,TRUE,34,1,0.934976108,0.219853837,0.638386583,0.597738843
oxaant1,Grallaria centralis,Oxapampa Antpitta,88,TRUE,41,1,0.889909116,0.274337112,0.638386583,0.600877604
ayaant1,Grallaria ayacuchensis,Ayacucho Antpitta,49,TRUE,16,0,0.779396608,0.077016771,0.238920641,0.36511134
rufant10,Grallaria occabambae,Urubamba Antpitta,52,TRUE,52,0,0.796589525,0.345123208,0.238920641,0.460211125
punant1,Grallaria sinaensis,Puno Antpitta,76,TRUE,66,3,0.872575658,0.416986789,0.852431369,0.713997939
rufant11,Grallaria cochabambae,Bolivian Antpitta,49,TRUE,52,0,0.779396608,0.345123208,0.238920641,0.454480152
chaant4,Grallaria alvarezi,Chami Antpitta,109,TRUE,NA,1,0.912583154,0.841000656,0.638386583,0.797323464
equant1,Grallaria saturata,Equatorial Antpitta,49,TRUE,52,0,0.779396608,0.345123208,0.238920641,0.454480152
rufant8,Grallaria cajamarcae,Cajamarca Antpitta,113,TRUE,33,2,0.915721915,0.211280802,0.818654549,0.648552422
cheant2,Grallaria blakei,Chestnut Antpitta,14,TRUE,18,0,0.183172491,0.09050876,0.238920641,0.170867298
chaant5,Grallaria gravesi,Chachapoyas Antpitta,109,TRUE,54,4,0.912583154,0.357256629,0.876089197,0.71530966
panant1,Grallaria oneilli,Panao Antpitta,104,TRUE,53,4,0.90799213,0.350979106,0.876089197,0.711686811
rufant9,Grallaria obscura,Junin Antpitta,120,TRUE,33,3,0.921343577,0.211280802,0.852431369,0.661685249
tawant1,Grallaria quitensis,Tawny Antpitta,47,TRUE,58,0,0.766841563,0.380305444,0.238920641,0.462022549
antant1,Grallaria urraoensis,Urrao Antpitta,18,TRUE,59,0,0.302585965,0.385552328,0.238920641,0.309019645
brbant1,Grallaria milleri,Brown-banded Antpitta,38,TRUE,50,0,0.692729317,0.334020425,0.238920641,0.421890128
rufant2,Grallaria erythrotis,Rufous-faced Antpitta,15,TRUE,98,0,0.21263937,0.52379837,0.238920641,0.32511946
spbant1,Cryptopezus nattereri,Speckle-breasted Antpitta,23,TRUE,37,0,0.439660826,0.245526094,0.238920641,0.308035854
stcant2,Hylopezus perspicillatus,Streak-chested Antpitta,39,TRUE,347,0,0.702614073,0.703363628,0.238920641,0.548299447
spoant6,Hylopezus macularius,Spotted Antpitta,130,TRUE,42,1,0.927855336,0.280989413,0.638386583,0.615743777
spoant5,Hylopezus paraensis,Snethlage's Antpitta,53,TRUE,21,1,0.801461632,0.1139792,0.638386583,0.517942472
alfant1,Hylopezus whittakeri,Alta Floresta Antpitta,27,TRUE,22,1,0.527686686,0.122645929,0.638386583,0.429573066
masant1,Hylopezus auricularis,Masked Antpitta,17,TRUE,22,0,0.273728099,0.122645929,0.238920641,0.21176489
whbant7,Hylopezus ochroleucus,White-browed Antpitta,28,TRUE,40,0,0.547221962,0.267122646,0.238920641,0.351088416
whlant2,Myrmothera fulviventris,White-lored Antpitta,21,TRUE,22,0,0.387426216,0.122645929,0.238920641,0.249664262
amaant1,Myrmothera berlepschi,Amazonian Antpitta,23,TRUE,NA,1,0.439660826,0.84109435,0.638386583,0.63971392
thiant1,Myrmothera dives,Thicket Antpitta,26,TRUE,36,0,0.50698023,0.237562073,0.238920641,0.327820981
thlant2,Myrmothera campanisona,Thrush-like Antpitta,268,TRUE,60,4,0.977279116,0.39051813,0.876089197,0.747962147
thlant3,Myrmothera subcanescens,Tapajos Antpitta,78,TRUE,45,4,0.875995503,0.301133702,0.876089197,0.684406134
tepant1,Myrmothera simplex,Tepui Antpitta,20,TRUE,20,0,0.36039539,0.106343109,0.238920641,0.235219713
ocbant1,Grallaricula flavirostris,Ochre-breasted Antpitta,42,TRUE,NA,1,0.729316968,0.841188045,0.638386583,0.736297199
scbant2,Grallaricula loricata,Scallop-breasted Antpitta,24,TRUE,36,0,0.463084419,0.237562073,0.238920641,0.313189044
hooant1,Grallaricula cucullata,Hooded Antpitta,29,TRUE,37,0,0.566148224,0.245526094,0.238920641,0.35019832
perant1,Grallaricula peruviana,Peruvian Antpitta,24,TRUE,134,0,0.463084419,0.589197039,0.238920641,0.4304007
ocfant1,Grallaricula ochraceifrons,Ochre-fronted Antpitta,14,TRUE,5,0,0.183172491,0.025578563,0.238920641,0.149223898
rubant5,Grallaricula ferrugineipectus,Rusty-breasted Antpitta,60,TRUE,43,2,0.832240232,0.288157032,0.818654549,0.646350604
rubant7,Grallaricula leymebambae,Leymebamba Antpitta,41,TRUE,24,1,0.720697086,0.13843343,0.638386583,0.499172366
slcant2,Grallaricula nana,Slate-crowned Antpitta,41,TRUE,149,0,0.720697086,0.608685468,0.238920641,0.522767732
slcant5,Grallaricula cumanensis,Sucre Antpitta,9,TRUE,19,0,0.059683313,0.098238546,0.238920641,0.132280833
crfant1,Grallaricula lineifrons,Crescent-faced Antpitta,29,TRUE,28,0,0.566148224,0.171226459,0.238920641,0.325431775
cthhue1,Pteroptochos castaneus,Chestnut-throated Huet-huet,44,TRUE,111,4,0.746041413,0.552187764,0.876089197,0.724772791
bthhue1,Pteroptochos tarnii,Black-throated Huet-huet,33,TRUE,NA,1,0.630000937,0.841281739,0.638386583,0.703223086
moutur1,Pteroptochos megapodius,Moustached Turca,34,TRUE,90,1,0.643867704,0.504544177,0.638386583,0.595599488
whttap1,Scelorchilus albicollis,White-throated Tapaculo,29,TRUE,67,3,0.566148224,0.422374215,0.852431369,0.61365127
chutap1,Scelorchilus rubecula,Chucao Tapaculo,28,TRUE,NA,1,0.547221962,0.841375433,0.638386583,0.675661326
rubtap1,Liosceles thoracicus,Rusty-belted Tapaculo,30,TRUE,NA,1,0.584231238,0.841469128,0.638386583,0.688028983
ocetap1,Acropternis orthonyx,Ocellated Tapaculo,32,TRUE,NA,1,0.616040476,0.841562822,0.638386583,0.698663294
cregal1,Rhinocrypta lanceolata,Crested Gallito,27,TRUE,17,0,0.527686686,0.083762766,0.238920641,0.283456698
sangal1,Teledromas fuscus,Sandy Gallito,19,TRUE,39,0,0.332240232,0.259252319,0.238920641,0.276804397
spobam1,Psilorhamphus guttatus,Spotted Bamboowren,37,TRUE,45,0,0.682095006,0.301133702,0.238920641,0.407383116
slabri1,Merulaxis ater,Slaty Bristlefront,23,TRUE,NA,1,0.439660826,0.841656516,0.638386583,0.639901309
strbri1,Merulaxis stresemanni,Stresemann's Bristlefront,27,TRUE,32,0,0.527686686,0.203035698,0.238920641,0.323214341
ocftap1,Eugralla paradoxa,Ochre-flanked Tapaculo,33,TRUE,60,0,0.630000937,0.39051813,0.238920641,0.419813236
asctap1,Myornis senilis,Ash-colored Tapaculo,29,TRUE,35,0,0.566148224,0.22861426,0.238920641,0.344561042
whbtap1,Eleoscytalopus indigoticus,White-breasted Tapaculo,33,TRUE,17,0,0.630000937,0.083762766,0.238920641,0.317561448
bahtap1,Eleoscytalopus psychopompus,Bahia Tapaculo,18,TRUE,5,0,0.302585965,0.025578563,0.238920641,0.189028389
martap1,Scytalopus iraiensis,Marsh Tapaculo,19,TRUE,34,0,0.332240232,0.219853837,0.238920641,0.26367157
diatap2,Scytalopus diamantinensis,Diamantina Tapaculo,11,TRUE,5,0,0.102314251,0.025578563,0.238920641,0.122271152
bratap1,Scytalopus novacapitalis,Brasilia Tapaculo,31,TRUE,NA,1,0.600768294,0.841750211,0.638386583,0.693635029
roctap1,Scytalopus petrophilus,Rock Tapaculo,14,TRUE,60,0,0.183172491,0.39051813,0.238920641,0.270870421
platap1,Scytalopus pachecoi,Planalto Tapaculo,25,TRUE,17,0,0.485243137,0.083762766,0.238920641,0.269308848
sertap1,Scytalopus gonzagai,Boa Nova Tapaculo,10,TRUE,44,0,0.079546519,0.294575096,0.238920641,0.204347419
moctap1,Scytalopus speluncae,Mouse-colored Tapaculo,40,TRUE,31,0,0.712264593,0.194931135,0.238920641,0.382038789
dustap1,Scytalopus fuscus,Dusky Tapaculo,46,TRUE,76,2,0.760845123,0.461538462,0.818654549,0.680346045
magtap1,Scytalopus magellanicus,Magellanic Tapaculo,69,TRUE,86,7,0.858193573,0.492879228,0.921343577,0.757472126
anctap1,Scytalopus affinis,Ancash Tapaculo,6,TRUE,34,0,0.020003748,0.219853837,0.238920641,0.159592742
whwtap1,Scytalopus krabbei,White-winged Tapaculo,5,TRUE,21,1,0.012273962,0.1139792,0.638386583,0.254879915
partap4,Scytalopus androstictus,Loja Tapaculo,16,TRUE,54,1,0.244167526,0.357256629,0.638386583,0.413270246
partap2,Scytalopus opacus,Paramo Tapaculo,23,TRUE,24,0,0.439660826,0.13843343,0.238920641,0.272338299
partap1,Scytalopus canus,Paramillo Tapaculo,13,TRUE,28,0,0.155204722,0.171226459,0.238920641,0.188450607
whbtap2,Scytalopus superciliaris,White-browed Tapaculo,21,TRUE,5,0,0.387426216,0.025578563,0.238920641,0.217308473
